date,year,yday,wday,hai,region,sex,cases_day,deaths_day,dalys_day
2011-08-10,2011,222,3,UTI,EU/EEA,Male,370,7,121.45
2011-08-10,2011,222,3,BSI,Germany,Female,29,4,65.16
2011-08-10,2011,222,3,CDI,Germany,Female,43,2,26.4
2011-08-10,2011,222,3,HAP,Germany,Female,126,5,86.77
2011-08-10,2011,222,3,SSI,Germany,Female,98,3,31.82
2011-08-10,2011,222,3,UTI,Germany,Female,311,6,101.91
2011-08-10,2011,222,3,BSI,Germany,Male,39,6,89.98
2011-08-10,2011,222,3,CDI,Germany,Male,43,2,26.4
2011-08-10,2011,222,3,HAP,Germany,Male,154,6,106.07
2011-08-10,2011,222,3,SSI,Germany,Male,147,4,47.74
2011-08-10,2011,222,3,UTI,Germany,Male,337,6,110.41
2011-08-11,2011,223,4,BSI,EU/EEA,Female,32,5,72.38
2011-08-11,2011,223,4,CDI,EU/EEA,Female,48,3,29.33
2011-08-11,2011,223,4,HAP,EU/EEA,Female,140,5,96.39
2011-08-11,2011,223,4,SSI,EU/EEA,Female,109,3,35.34
2011-08-11,2011,223,4,UTI,EU/EEA,Female,345,6,113.21
2011-08-11,2011,223,4,BSI,EU/EEA,Male,44,7,99.95
2011-08-11,2011,223,4,CDI,EU/EEA,Male,48,3,29.33
2011-08-11,2011,223,4,HAP,EU/EEA,Male,172,7,117.82
2011-08-11,2011,223,4,SSI,EU/EEA,Male,163,4,53.02
2011-08-11,2011,223,4,UTI,EU/EEA,Male,374,7,122.64
2011-08-11,2011,223,4,BSI,Germany,Female,29,4,65.8
2011-08-11,2011,223,4,CDI,Germany,Female,44,3,26.66
2011-08-11,2011,223,4,HAP,Germany,Female,128,5,87.62
2011-08-11,2011,223,4,SSI,Germany,Female,99,3,32.14
2011-08-11,2011,223,4,UTI,Germany,Female,314,6,102.91
2011-08-11,2011,223,4,BSI,Germany,Male,40,6,90.86
2011-08-11,2011,223,4,CDI,Germany,Male,44,3,26.66
2011-08-11,2011,223,4,HAP,Germany,Male,156,6,107.11
2011-08-11,2011,223,4,SSI,Germany,Male,148,4,48.2
2011-08-11,2011,223,4,UTI,Germany,Male,340,6,111.49
2011-08-12,2011,224,5,BSI,EU/EEA,Female,32,5,73.78
2011-08-12,2011,224,5,CDI,EU/EEA,Female,49,3,29.9
2011-08-12,2011,224,5,HAP,EU/EEA,Female,143,6,98.26
2011-08-12,2011,224,5,SSI,EU/EEA,Female,111,3,36.03
2011-08-12,2011,224,5,UTI,EU/EEA,Female,352,6,115.41
2011-08-12,2011,224,5,BSI,EU/EEA,Male,45,7,101.89
2011-08-12,2011,224,5,CDI,EU/EEA,Male,49,3,29.9
2011-08-12,2011,224,5,HAP,EU/EEA,Male,175,7,120.11
2011-08-12,2011,224,5,SSI,EU/EEA,Male,166,4,54.05
2011-08-12,2011,224,5,UTI,EU/EEA,Male,381,7,125.02
2011-08-12,2011,224,5,BSI,Germany,Female,29,4,67.08
2011-08-12,2011,224,5,CDI,Germany,Female,45,3,27.18
2011-08-12,2011,224,5,HAP,Germany,Female,130,5,89.33
2011-08-12,2011,224,5,SSI,Germany,Female,101,3,32.76
2011-08-12,2011,224,5,UTI,Germany,Female,320,6,104.91
2011-08-12,2011,224,5,BSI,Germany,Male,41,6,92.62
2011-08-12,2011,224,5,CDI,Germany,Male,45,3,27.18
2011-08-12,2011,224,5,HAP,Germany,Male,159,6,109.18
2011-08-12,2011,224,5,SSI,Germany,Male,151,4,49.14
2011-08-12,2011,224,5,UTI,Germany,Male,347,6,113.66
2011-08-13,2011,225,6,BSI,EU/EEA,Female,29,4,66.76
2011-08-13,2011,225,6,CDI,EU/EEA,Female,44,2,27.05
2011-08-13,2011,225,6,HAP,EU/EEA,Female,129,5,88.91
2011-08-13,2011,225,6,SSI,EU/EEA,Female,100,3,32.6
2011-08-13,2011,225,6,UTI,EU/EEA,Female,319,6,104.42
2011-08-13,2011,225,6,BSI,EU/EEA,Male,40,6,92.19
2011-08-13,2011,225,6,CDI,EU/EEA,Male,44,2,27.05
2011-08-13,2011,225,6,HAP,EU/EEA,Male,158,6,108.67
2011-08-13,2011,225,6,SSI,EU/EEA,Male,150,4,48.9
2011-08-13,2011,225,6,UTI,EU/EEA,Male,345,6,113.12
2011-08-13,2011,225,6,BSI,Germany,Female,27,4,60.69
2011-08-13,2011,225,6,CDI,Germany,Female,40,2,24.59
2011-08-13,2011,225,6,HAP,Germany,Female,118,5,80.82
2011-08-13,2011,225,6,SSI,Germany,Female,91,2,29.64
2011-08-13,2011,225,6,UTI,Germany,Female,289,5,94.92
2011-08-13,2011,225,6,BSI,Germany,Male,37,6,83.8
2011-08-13,2011,225,6,CDI,Germany,Male,40,2,24.59
2011-08-13,2011,225,6,HAP,Germany,Male,144,6,98.79
2011-08-13,2011,225,6,SSI,Germany,Male,137,4,44.46
2011-08-13,2011,225,6,UTI,Germany,Male,314,6,102.83
2011-08-14,2011,226,7,BSI,EU/EEA,Female,29,4,66.76
2011-08-14,2011,226,7,CDI,EU/EEA,Female,44,2,27.05
2011-08-14,2011,226,7,HAP,EU/EEA,Female,129,5,88.91
2011-08-14,2011,226,7,SSI,EU/EEA,Female,100,3,32.6
2011-08-14,2011,226,7,UTI,EU/EEA,Female,319,6,104.42
2011-08-14,2011,226,7,BSI,EU/EEA,Male,40,6,92.19
2011-08-14,2011,226,7,CDI,EU/EEA,Male,44,2,27.05
2011-08-14,2011,226,7,HAP,EU/EEA,Male,158,6,108.67
2011-08-14,2011,226,7,SSI,EU/EEA,Male,150,4,48.9
2011-08-14,2011,226,7,UTI,EU/EEA,Male,345,6,113.12
2011-08-14,2011,226,7,BSI,Germany,Female,27,4,60.69
2011-08-14,2011,226,7,CDI,Germany,Female,40,2,24.59
2011-08-14,2011,226,7,HAP,Germany,Female,118,5,80.82
2011-08-14,2011,226,7,SSI,Germany,Female,91,2,29.64
2011-08-14,2011,226,7,UTI,Germany,Female,289,5,94.92
2011-08-14,2011,226,7,BSI,Germany,Male,37,6,83.8
2011-08-14,2011,226,7,CDI,Germany,Male,40,2,24.59
2011-08-14,2011,226,7,HAP,Germany,Male,144,6,98.79
2011-08-14,2011,226,7,SSI,Germany,Male,137,4,44.46
2011-08-14,2011,226,7,UTI,Germany,Male,314,6,102.83
2011-08-15,2011,227,1,BSI,EU/EEA,Female,36,5,81.99
2011-08-15,2011,227,1,CDI,EU/EEA,Female,54,3,33.23
2011-08-15,2011,227,1,HAP,EU/EEA,Female,159,6,109.19
2011-08-15,2011,227,1,SSI,EU/EEA,Female,123,3,40.03
2011-08-15,2011,227,1,UTI,EU/EEA,Female,391,7,128.23
2011-08-15,2011,227,1,BSI,EU/EEA,Male,50,8,113.21
2011-08-15,2011,227,1,CDI,EU/EEA,Male,54,3,33.23
2011-08-15,2011,227,1,HAP,EU/EEA,Male,194,8,133.44
2011-08-15,2011,227,1,SSI,EU/EEA,Male,184,5,60.04
2011-08-15,2011,227,1,UTI,EU/EEA,Male,424,8,138.91
2011-08-15,2011,227,1,BSI,Germany,Female,33,5,74.53
2011-08-15,2011,227,1,CDI,Germany,Female,49,3,30.2
2011-08-15,2011,227,1,HAP,Germany,Female,145,6,99.26
2011-08-15,2011,227,1,SSI,Germany,Female,112,3,36.39
2011-08-15,2011,227,1,UTI,Germany,Female,356,6,116.57
2011-08-15,2011,227,1,BSI,Germany,Male,45,7,102.93
2011-08-15,2011,227,1,CDI,Germany,Male,49,3,30.2
2011-08-15,2011,227,1,HAP,Germany,Male,177,7,121.31
2011-08-15,2011,227,1,SSI,Germany,Male,168,4,54.59
2011-08-15,2011,227,1,UTI,Germany,Male,385,7,126.29
2011-08-16,2011,228,2,BSI,EU/EEA,Female,36,5,81.99
2011-08-16,2011,228,2,CDI,EU/EEA,Female,54,3,33.23
2011-08-16,2011,228,2,HAP,EU/EEA,Female,159,6,109.19
2011-08-16,2011,228,2,SSI,EU/EEA,Female,123,3,40.03
2011-08-16,2011,228,2,UTI,EU/EEA,Female,391,7,128.23
2011-08-16,2011,228,2,BSI,EU/EEA,Male,50,8,113.21
2011-08-16,2011,228,2,CDI,EU/EEA,Male,54,3,33.23
2011-08-16,2011,228,2,HAP,EU/EEA,Male,194,8,133.44
2011-08-16,2011,228,2,SSI,EU/EEA,Male,184,5,60.04
2011-08-16,2011,228,2,UTI,EU/EEA,Male,424,8,138.91
2011-08-16,2011,228,2,BSI,Germany,Female,33,5,74.53
2011-08-16,2011,228,2,CDI,Germany,Female,49,3,30.2
2011-08-16,2011,228,2,HAP,Germany,Female,145,6,99.26
2011-08-16,2011,228,2,SSI,Germany,Female,112,3,36.39
2011-08-16,2011,228,2,UTI,Germany,Female,356,6,116.57
2011-08-16,2011,228,2,BSI,Germany,Male,45,7,102.93
2011-08-16,2011,228,2,CDI,Germany,Male,49,3,30.2
2011-08-16,2011,228,2,HAP,Germany,Male,177,7,121.31
2011-08-16,2011,228,2,SSI,Germany,Male,168,4,54.59
2011-08-16,2011,228,2,UTI,Germany,Male,385,7,126.29
2011-08-17,2011,229,3,BSI,EU/EEA,Female,37,6,83.63
2011-08-17,2011,229,3,CDI,EU/EEA,Female,56,3,33.89
2011-08-17,2011,229,3,HAP,EU/EEA,Female,162,6,111.37
2011-08-17,2011,229,3,SSI,EU/EEA,Female,125,3,40.83
2011-08-17,2011,229,3,UTI,EU/EEA,Female,399,7,130.79
2011-08-17,2011,229,3,BSI,EU/EEA,Male,51,8,115.48
2011-08-17,2011,229,3,CDI,EU/EEA,Male,56,3,33.89
2011-08-17,2011,229,3,HAP,EU/EEA,Male,198,8,136.11
2011-08-17,2011,229,3,SSI,EU/EEA,Male,188,5,61.24
2011-08-17,2011,229,3,UTI,EU/EEA,Male,432,8,141.69
2011-08-17,2011,229,3,BSI,Germany,Female,33,5,76.02
2011-08-17,2011,229,3,CDI,Germany,Female,50,3,30.8
2011-08-17,2011,229,3,HAP,Germany,Female,147,6,101.24
2011-08-17,2011,229,3,SSI,Germany,Female,114,3,37.11
2011-08-17,2011,229,3,UTI,Germany,Female,363,7,118.9
2011-08-17,2011,229,3,BSI,Germany,Male,46,7,104.99
2011-08-17,2011,229,3,CDI,Germany,Male,50,3,30.8
2011-08-17,2011,229,3,HAP,Germany,Male,180,7,123.74
2011-08-17,2011,229,3,SSI,Germany,Male,171,5,55.68
2011-08-17,2011,229,3,UTI,Germany,Male,393,7,128.81
2011-08-18,2011,230,4,BSI,EU/EEA,Female,37,6,84.45
2011-08-18,2011,230,4,CDI,EU/EEA,Female,56,3,34.23
2011-08-18,2011,230,4,HAP,EU/EEA,Female,164,6,112.46
2011-08-18,2011,230,4,SSI,EU/EEA,Female,127,3,41.23
2011-08-18,2011,230,4,UTI,EU/EEA,Female,403,7,132.08
2011-08-18,2011,230,4,BSI,EU/EEA,Male,51,8,116.61
2011-08-18,2011,230,4,CDI,EU/EEA,Male,56,3,34.23
2011-08-18,2011,230,4,HAP,EU/EEA,Male,200,8,137.45
2011-08-18,2011,230,4,SSI,EU/EEA,Male,190,5,61.84
2011-08-18,2011,230,4,UTI,EU/EEA,Male,436,8,143.08
2011-08-18,2011,230,4,BSI,Germany,Female,34,5,76.76
2011-08-18,2011,230,4,CDI,Germany,Female,51,3,31.11
2011-08-18,2011,230,4,HAP,Germany,Female,149,6,102.23
2011-08-18,2011,230,4,SSI,Germany,Female,115,3,37.48
2011-08-18,2011,230,4,UTI,Germany,Female,366,7,120.07
2011-08-18,2011,230,4,BSI,Germany,Male,46,7,106.02
2011-08-18,2011,230,4,CDI,Germany,Male,51,3,31.11
2011-08-18,2011,230,4,HAP,Germany,Male,182,7,124.95
2011-08-18,2011,230,4,SSI,Germany,Male,173,5,56.22
2011-08-18,2011,230,4,UTI,Germany,Male,397,7,130.07
2011-08-19,2011,231,5,BSI,EU/EEA,Female,38,6,86.08
2011-08-19,2011,231,5,CDI,EU/EEA,Female,57,3,34.89
2011-08-19,2011,231,5,HAP,EU/EEA,Female,167,7,114.64
2011-08-19,2011,231,5,SSI,EU/EEA,Female,129,3,42.03
2011-08-19,2011,231,5,UTI,EU/EEA,Female,411,7,134.64
2011-08-19,2011,231,5,BSI,EU/EEA,Male,52,8,118.88
2011-08-19,2011,231,5,CDI,EU/EEA,Male,57,3,34.89
2011-08-19,2011,231,5,HAP,EU/EEA,Male,204,8,140.12
2011-08-19,2011,231,5,SSI,EU/EEA,Male,194,5,63.05
2011-08-19,2011,231,5,UTI,EU/EEA,Male,445,8,145.86
2011-08-19,2011,231,5,BSI,Germany,Female,34,5,78.26
2011-08-19,2011,231,5,CDI,Germany,Female,52,3,31.71
2011-08-19,2011,231,5,HAP,Germany,Female,152,6,104.22
2011-08-19,2011,231,5,SSI,Germany,Female,117,3,38.2
2011-08-19,2011,231,5,UTI,Germany,Female,373,7,122.4
2011-08-19,2011,231,5,BSI,Germany,Male,47,7,108.08
2011-08-19,2011,231,5,CDI,Germany,Male,52,3,31.71
2011-08-19,2011,231,5,HAP,Germany,Male,186,7,127.38
2011-08-19,2011,231,5,SSI,Germany,Male,176,5,57.32
2011-08-19,2011,231,5,UTI,Germany,Male,404,7,132.6
2011-08-20,2011,232,6,BSI,EU/EEA,Female,34,5,77.89
2011-08-20,2011,232,6,CDI,EU/EEA,Female,52,3,31.57
2011-08-20,2011,232,6,HAP,EU/EEA,Female,151,6,103.73
2011-08-20,2011,232,6,SSI,EU/EEA,Female,117,3,38.03
2011-08-20,2011,232,6,UTI,EU/EEA,Female,372,7,121.82
2011-08-20,2011,232,6,BSI,EU/EEA,Male,47,7,107.55
2011-08-20,2011,232,6,CDI,EU/EEA,Male,52,3,31.57
2011-08-20,2011,232,6,HAP,EU/EEA,Male,185,7,126.77
2011-08-20,2011,232,6,SSI,EU/EEA,Male,175,5,57.04
2011-08-20,2011,232,6,UTI,EU/EEA,Male,403,7,131.97
2011-08-20,2011,232,6,BSI,Germany,Female,31,5,70.8
2011-08-20,2011,232,6,CDI,Germany,Female,47,3,28.69
2011-08-20,2011,232,6,HAP,Germany,Female,137,5,94.29
2011-08-20,2011,232,6,SSI,Germany,Female,106,3,34.57
2011-08-20,2011,232,6,UTI,Germany,Female,338,6,110.74
2011-08-20,2011,232,6,BSI,Germany,Male,43,7,97.78
2011-08-20,2011,232,6,CDI,Germany,Male,47,3,28.69
2011-08-20,2011,232,6,HAP,Germany,Male,168,7,115.25
2011-08-20,2011,232,6,SSI,Germany,Male,159,4,51.86
2011-08-20,2011,232,6,UTI,Germany,Male,366,7,119.97
2011-08-21,2011,233,7,BSI,EU/EEA,Female,34,5,77.89
2011-08-21,2011,233,7,CDI,EU/EEA,Female,52,3,31.57
2011-08-21,2011,233,7,HAP,EU/EEA,Female,151,6,103.73
2011-08-21,2011,233,7,SSI,EU/EEA,Female,117,3,38.03
2011-08-21,2011,233,7,UTI,EU/EEA,Female,372,7,121.82
2011-08-21,2011,233,7,BSI,EU/EEA,Male,47,7,107.55
2011-08-21,2011,233,7,CDI,EU/EEA,Male,52,3,31.57
2011-08-21,2011,233,7,HAP,EU/EEA,Male,185,7,126.77
2011-08-21,2011,233,7,SSI,EU/EEA,Male,175,5,57.04
2011-08-21,2011,233,7,UTI,EU/EEA,Male,403,7,131.97
2011-08-21,2011,233,7,BSI,Germany,Female,31,5,70.8
2011-08-21,2011,233,7,CDI,Germany,Female,47,3,28.69
2011-08-21,2011,233,7,HAP,Germany,Female,137,5,94.29
2011-08-21,2011,233,7,SSI,Germany,Female,106,3,34.57
2011-08-21,2011,233,7,UTI,Germany,Female,338,6,110.74
2011-08-21,2011,233,7,BSI,Germany,Male,43,7,97.78
2011-08-21,2011,233,7,CDI,Germany,Male,47,3,28.69
2011-08-21,2011,233,7,HAP,Germany,Male,168,7,115.25
2011-08-21,2011,233,7,SSI,Germany,Male,159,4,51.86
2011-08-21,2011,233,7,UTI,Germany,Male,366,7,119.97
2011-08-22,2011,234,1,BSI,EU/EEA,Female,36,5,81.99
2011-08-22,2011,234,1,CDI,EU/EEA,Female,54,3,33.23
2011-08-22,2011,234,1,HAP,EU/EEA,Female,159,6,109.19
2011-08-22,2011,234,1,SSI,EU/EEA,Female,123,3,40.03
2011-08-22,2011,234,1,UTI,EU/EEA,Female,391,7,128.23
2011-08-22,2011,234,1,BSI,EU/EEA,Male,50,8,113.21
2011-08-22,2011,234,1,CDI,EU/EEA,Male,54,3,33.23
2011-08-22,2011,234,1,HAP,EU/EEA,Male,194,8,133.44
2011-08-22,2011,234,1,SSI,EU/EEA,Male,184,5,60.04
2011-08-22,2011,234,1,UTI,EU/EEA,Male,424,8,138.91
2011-08-22,2011,234,1,BSI,Germany,Female,33,5,74.53
2011-08-22,2011,234,1,CDI,Germany,Female,49,3,30.2
2011-08-22,2011,234,1,HAP,Germany,Female,145,6,99.26
2011-08-22,2011,234,1,SSI,Germany,Female,112,3,36.39
2011-08-22,2011,234,1,UTI,Germany,Female,356,6,116.57
2011-08-22,2011,234,1,BSI,Germany,Male,45,7,102.93
2011-08-22,2011,234,1,CDI,Germany,Male,49,3,30.2
2011-08-22,2011,234,1,HAP,Germany,Male,177,7,121.31
2011-08-22,2011,234,1,SSI,Germany,Male,168,4,54.59
2011-08-22,2011,234,1,UTI,Germany,Male,385,7,126.29
2011-08-23,2011,235,2,BSI,EU/EEA,Female,36,5,81.99
2011-08-23,2011,235,2,CDI,EU/EEA,Female,54,3,33.23
2011-08-23,2011,235,2,HAP,EU/EEA,Female,159,6,109.19
2011-08-23,2011,235,2,SSI,EU/EEA,Female,123,3,40.03
2011-08-23,2011,235,2,UTI,EU/EEA,Female,391,7,128.23
2011-08-23,2011,235,2,BSI,EU/EEA,Male,50,8,113.21
2011-08-23,2011,235,2,CDI,EU/EEA,Male,54,3,33.23
2011-08-23,2011,235,2,HAP,EU/EEA,Male,194,8,133.44
2011-08-23,2011,235,2,SSI,EU/EEA,Male,184,5,60.04
2011-08-23,2011,235,2,UTI,EU/EEA,Male,424,8,138.91
2011-08-23,2011,235,2,BSI,Germany,Female,33,5,74.53
2011-08-23,2011,235,2,CDI,Germany,Female,49,3,30.2
2011-08-23,2011,235,2,HAP,Germany,Female,145,6,99.26
2011-08-23,2011,235,2,SSI,Germany,Female,112,3,36.39
2011-08-23,2011,235,2,UTI,Germany,Female,356,6,116.57
2011-08-23,2011,235,2,BSI,Germany,Male,45,7,102.93
2011-08-23,2011,235,2,CDI,Germany,Male,49,3,30.2
2011-08-23,2011,235,2,HAP,Germany,Male,177,7,121.31
2011-08-23,2011,235,2,SSI,Germany,Male,168,4,54.59
2011-08-23,2011,235,2,UTI,Germany,Male,385,7,126.29
2011-08-24,2011,236,3,BSI,EU/EEA,Female,37,6,83.63
2011-08-24,2011,236,3,CDI,EU/EEA,Female,56,3,33.89
2011-08-24,2011,236,3,HAP,EU/EEA,Female,162,6,111.37
2011-08-24,2011,236,3,SSI,EU/EEA,Female,125,3,40.83
2011-08-24,2011,236,3,UTI,EU/EEA,Female,399,7,130.79
2011-08-24,2011,236,3,BSI,EU/EEA,Male,51,8,115.48
2011-08-24,2011,236,3,CDI,EU/EEA,Male,56,3,33.89
2011-08-24,2011,236,3,HAP,EU/EEA,Male,198,8,136.11
2011-08-24,2011,236,3,SSI,EU/EEA,Male,188,5,61.24
2011-08-24,2011,236,3,UTI,EU/EEA,Male,432,8,141.69
2011-08-24,2011,236,3,BSI,Germany,Female,33,5,76.02
2011-08-24,2011,236,3,CDI,Germany,Female,50,3,30.8
2011-08-24,2011,236,3,HAP,Germany,Female,147,6,101.24
2011-08-24,2011,236,3,SSI,Germany,Female,114,3,37.11
2011-08-24,2011,236,3,UTI,Germany,Female,363,7,118.9
2011-08-24,2011,236,3,BSI,Germany,Male,46,7,104.99
2011-08-24,2011,236,3,CDI,Germany,Male,50,3,30.8
2011-08-24,2011,236,3,HAP,Germany,Male,180,7,123.74
2011-08-24,2011,236,3,SSI,Germany,Male,171,5,55.68
2011-08-24,2011,236,3,UTI,Germany,Male,393,7,128.81
2011-08-25,2011,237,4,BSI,EU/EEA,Female,37,6,84.45
2011-08-25,2011,237,4,CDI,EU/EEA,Female,56,3,34.23
2011-08-25,2011,237,4,HAP,EU/EEA,Female,164,6,112.46
2011-08-25,2011,237,4,SSI,EU/EEA,Female,127,3,41.23
2011-08-25,2011,237,4,UTI,EU/EEA,Female,403,7,132.08
2011-08-25,2011,237,4,BSI,EU/EEA,Male,51,8,116.61
2011-08-25,2011,237,4,CDI,EU/EEA,Male,56,3,34.23
2011-08-25,2011,237,4,HAP,EU/EEA,Male,200,8,137.45
2011-08-25,2011,237,4,SSI,EU/EEA,Male,190,5,61.84
2011-08-25,2011,237,4,UTI,EU/EEA,Male,436,8,143.08
2011-08-25,2011,237,4,BSI,Germany,Female,34,5,76.76
2011-08-25,2011,237,4,CDI,Germany,Female,51,3,31.11
2011-08-25,2011,237,4,HAP,Germany,Female,149,6,102.23
2011-08-25,2011,237,4,SSI,Germany,Female,115,3,37.48
2011-08-25,2011,237,4,UTI,Germany,Female,366,7,120.07
2011-08-25,2011,237,4,BSI,Germany,Male,46,7,106.02
2011-08-25,2011,237,4,CDI,Germany,Male,51,3,31.11
2011-08-25,2011,237,4,HAP,Germany,Male,182,7,124.95
2011-08-25,2011,237,4,SSI,Germany,Male,173,5,56.22
2011-08-25,2011,237,4,UTI,Germany,Male,397,7,130.07
2011-08-26,2011,238,5,BSI,EU/EEA,Female,38,6,86.08
2011-08-26,2011,238,5,CDI,EU/EEA,Female,57,3,34.89
2011-08-26,2011,238,5,HAP,EU/EEA,Female,167,7,114.64
2011-08-26,2011,238,5,SSI,EU/EEA,Female,129,3,42.03
2011-08-26,2011,238,5,UTI,EU/EEA,Female,411,7,134.64
2011-08-26,2011,238,5,BSI,EU/EEA,Male,52,8,118.88
2011-08-26,2011,238,5,CDI,EU/EEA,Male,57,3,34.89
2011-08-26,2011,238,5,HAP,EU/EEA,Male,204,8,140.12
2011-08-26,2011,238,5,SSI,EU/EEA,Male,194,5,63.05
2011-08-26,2011,238,5,UTI,EU/EEA,Male,445,8,145.86
2011-08-26,2011,238,5,BSI,Germany,Female,34,5,78.26
2011-08-26,2011,238,5,CDI,Germany,Female,52,3,31.71
2011-08-26,2011,238,5,HAP,Germany,Female,152,6,104.22
2011-08-26,2011,238,5,SSI,Germany,Female,117,3,38.2
2011-08-26,2011,238,5,UTI,Germany,Female,373,7,122.4
2011-08-26,2011,238,5,BSI,Germany,Male,47,7,108.08
2011-08-26,2011,238,5,CDI,Germany,Male,52,3,31.71
2011-08-26,2011,238,5,HAP,Germany,Male,186,7,127.38
2011-08-26,2011,238,5,SSI,Germany,Male,176,5,57.32
2011-08-26,2011,238,5,UTI,Germany,Male,404,7,132.6
2011-08-27,2011,239,6,BSI,EU/EEA,Female,34,5,77.89
2011-08-27,2011,239,6,CDI,EU/EEA,Female,52,3,31.57
2011-08-27,2011,239,6,HAP,EU/EEA,Female,151,6,103.73
2011-08-27,2011,239,6,SSI,EU/EEA,Female,117,3,38.03
2011-08-27,2011,239,6,UTI,EU/EEA,Female,372,7,121.82
2011-08-27,2011,239,6,BSI,EU/EEA,Male,47,7,107.55
2011-08-27,2011,239,6,CDI,EU/EEA,Male,52,3,31.57
2011-08-27,2011,239,6,HAP,EU/EEA,Male,185,7,126.77
2011-08-27,2011,239,6,SSI,EU/EEA,Male,175,5,57.04
2011-08-27,2011,239,6,UTI,EU/EEA,Male,403,7,131.97
2011-08-27,2011,239,6,BSI,Germany,Female,31,5,70.8
2011-08-27,2011,239,6,CDI,Germany,Female,47,3,28.69
2011-08-27,2011,239,6,HAP,Germany,Female,137,5,94.29
2011-08-27,2011,239,6,SSI,Germany,Female,106,3,34.57
2011-08-27,2011,239,6,UTI,Germany,Female,338,6,110.74
2011-08-27,2011,239,6,BSI,Germany,Male,43,7,97.78
2011-08-27,2011,239,6,CDI,Germany,Male,47,3,28.69
2011-08-27,2011,239,6,HAP,Germany,Male,168,7,115.25
2011-08-27,2011,239,6,SSI,Germany,Male,159,4,51.86
2011-08-27,2011,239,6,UTI,Germany,Male,366,7,119.97
2011-08-28,2011,240,7,BSI,EU/EEA,Female,34,5,77.89
2011-08-28,2011,240,7,CDI,EU/EEA,Female,52,3,31.57
2011-08-28,2011,240,7,HAP,EU/EEA,Female,151,6,103.73
2011-08-28,2011,240,7,SSI,EU/EEA,Female,117,3,38.03
2011-08-28,2011,240,7,UTI,EU/EEA,Female,372,7,121.82
2011-08-28,2011,240,7,BSI,EU/EEA,Male,47,7,107.55
2011-08-28,2011,240,7,CDI,EU/EEA,Male,52,3,31.57
2011-08-28,2011,240,7,HAP,EU/EEA,Male,185,7,126.77
2011-08-28,2011,240,7,SSI,EU/EEA,Male,175,5,57.04
2011-08-28,2011,240,7,UTI,EU/EEA,Male,403,7,131.97
2011-08-28,2011,240,7,BSI,Germany,Female,31,5,70.8
2011-08-28,2011,240,7,CDI,Germany,Female,47,3,28.69
2011-08-28,2011,240,7,HAP,Germany,Female,137,5,94.29
2011-08-28,2011,240,7,SSI,Germany,Female,106,3,34.57
2011-08-28,2011,240,7,UTI,Germany,Female,338,6,110.74
2011-08-28,2011,240,7,BSI,Germany,Male,43,7,97.78
2011-08-28,2011,240,7,CDI,Germany,Male,47,3,28.69
2011-08-28,2011,240,7,HAP,Germany,Male,168,7,115.25
2011-08-28,2011,240,7,SSI,Germany,Male,159,4,51.86
2011-08-28,2011,240,7,UTI,Germany,Male,366,7,119.97
2011-08-29,2011,241,1,BSI,EU/EEA,Female,31,5,70.27
2011-08-29,2011,241,1,CDI,EU/EEA,Female,47,3,28.47
2011-08-29,2011,241,1,HAP,EU/EEA,Female,136,5,93.59
2011-08-29,2011,241,1,SSI,EU/EEA,Female,105,3,34.31
2011-08-29,2011,241,1,UTI,EU/EEA,Female,335,6,109.91
2011-08-29,2011,241,1,BSI,EU/EEA,Male,43,6,97.04
2011-08-29,2011,241,1,CDI,EU/EEA,Male,47,3,28.47
2011-08-29,2011,241,1,HAP,EU/EEA,Male,167,7,114.39
2011-08-29,2011,241,1,SSI,EU/EEA,Male,158,4,51.47
2011-08-29,2011,241,1,UTI,EU/EEA,Male,363,7,119.07
2011-08-29,2011,241,1,BSI,Germany,Female,28,4,63.89
2011-08-29,2011,241,1,CDI,Germany,Female,42,2,25.89
2011-08-29,2011,241,1,HAP,Germany,Female,124,5,85.07
2011-08-29,2011,241,1,SSI,Germany,Female,96,3,31.2
2011-08-29,2011,241,1,UTI,Germany,Female,305,6,99.91
2011-08-29,2011,241,1,BSI,Germany,Male,39,6,88.21
2011-08-29,2011,241,1,CDI,Germany,Male,42,2,25.89
2011-08-29,2011,241,1,HAP,Germany,Male,151,6,103.99
2011-08-29,2011,241,1,SSI,Germany,Male,144,4,46.8
2011-08-29,2011,241,1,UTI,Germany,Male,330,6,108.24
2011-08-30,2011,242,2,BSI,EU/EEA,Female,31,5,70.27
2011-08-30,2011,242,2,CDI,EU/EEA,Female,47,3,28.47
2011-08-30,2011,242,2,HAP,EU/EEA,Female,136,5,93.59
2011-08-30,2011,242,2,SSI,EU/EEA,Female,105,3,34.31
2011-08-30,2011,242,2,UTI,EU/EEA,Female,335,6,109.91
2011-08-30,2011,242,2,BSI,EU/EEA,Male,43,6,97.04
2011-08-30,2011,242,2,CDI,EU/EEA,Male,47,3,28.47
2011-08-30,2011,242,2,HAP,EU/EEA,Male,167,7,114.39
2011-08-30,2011,242,2,SSI,EU/EEA,Male,158,4,51.47
2011-08-30,2011,242,2,UTI,EU/EEA,Male,363,7,119.07
2011-08-30,2011,242,2,BSI,Germany,Female,28,4,63.89
2011-08-30,2011,242,2,CDI,Germany,Female,42,2,25.89
2011-08-30,2011,242,2,HAP,Germany,Female,124,5,85.07
